Customer ID;Tenure Months;Location;Device Class;Games Product;Music Product;Education Product;Call Center;Video Product;Use MyApp;Payment Method;Monthly Purchase (Thou. IDR);Churn Label;Longitude;Latitude;CLTV (Predicted Thou. IDR)
5934;71;Jakarta;High End;Yes;Yes;Yes;No;No;No;Debit;112,71;No;106,81667;-6,20000;5830,5
5935;1;Jakarta;Mid End;Yes;No;Yes;No;No;No;Digital Wallet;72,41;No;106,81667;-6,20000;7363,2
5936;55;Jakarta;High End;Yes;No;Yes;No;No;No;Credit;109,525;No;106,81667;-6,20000;7455,5
5937;59;Jakarta;Mid End;No;No;Yes;Yes;Yes;No;Pulsa;84,045;No;106,81667;-6,20000;7393,1
5938;7;Jakarta;High End;No;No;No;No;No;No;Debit;89,96;No;106,81667;-6,20000;3316,3
5939;45;Jakarta;Mid End;Yes;No;No;Yes;No;No;Debit;71,045;No;106,81667;-6,20000;6607,9
5940;54;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;32,175;No;106,81667;-6,20000;8405,8
5941;51;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;31,135;No;106,81667;-6,20000;7663,5
5942;72;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Credit;136,5;No;106,81667;-6,20000;8349,9
5943;44;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Debit;77,805;No;106,81667;-6,20000;7775,3
5944;2;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,065;No;106,81667;-6,20000;5712,2
5945;66;Jakarta;High End;No;No;Yes;No;Yes;No;Debit;119,795;No;106,81667;-6,20000;6406,4
5946;68;Jakarta;Mid End;Yes;Yes;No;No;Yes;No;Digital Wallet;58,24;No;106,81667;-6,20000;5345,6
5947;31;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;27,17;No;106,81667;-6,20000;7255,3
5948;21;Jakarta;High End;No;No;No;No;Yes;Yes;Debit;124,02;No;106,81667;-6,20000;7398,3
5949;21;Jakarta;High End;Yes;No;No;No;No;No;Pulsa;104,455;No;106,81667;-6,20000;5952,7
5950;55;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;110,63;No;106,81667;-6,20000;7359,3
5951;71;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;149,565;No;106,81667;-6,20000;5769,4
5952;22;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,935;No;106,81667;-6,20000;2902,9
5953;67;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;111,995;No;106,81667;-6,20000;6548,1
5954;14;Jakarta;High End;Yes;Yes;No;No;No;No;Pulsa;102,505;No;106,81667;-6,20000;6925,1
5955;21;Jakarta;High End;No;No;Yes;No;Yes;No;Debit;112,515;No;106,81667;-6,20000;6913,4
5956;4;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;55,12;No;106,81667;-6,20000;5566,6
5957;70;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;31,525;No;106,81667;-6,20000;5353,4
5958;21;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;26,65;No;106,81667;-6,20000;7495,8
5959;20;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;25,48;No;106,81667;-6,20000;7681,7
5960;22;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;26,325;No;106,81667;-6,20000;4340,7
5961;63;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,78;No;106,81667;-6,20000;8409,7
5962;70;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,74;No;106,81667;-6,20000;6719,7
5963;5;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;104,26;No;106,81667;-6,20000;4408,3
5964;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;151,32;No;106,81667;-6,20000;8438,3
5965;13;Jakarta;Mid End;No;Yes;No;No;No;No;Pulsa;41,145;No;106,81667;-6,20000;6446,7
5966;61;Jakarta;High End;No;Yes;Yes;Yes;No;Yes;Credit;122,395;No;106,81667;-6,20000;6247,8
5967;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;26,845;No;106,81667;-6,20000;3547,7
5968;56;Jakarta;High End;No;No;No;Yes;No;No;Debit;99,905;No;106,81667;-6,20000;7845,5
5969;4;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,195;No;106,81667;-6,20000;7195,5
5970;35;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;71,825;No;106,81667;-6,20000;7147,4
5971;72;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Debit;106,795;No;106,81667;-6,20000;5917,6
5972;49;Jakarta;High End;Yes;Yes;Yes;Yes;No;Yes;Debit;133,9;No;106,81667;-6,20000;6529,9
5973;44;Jakarta;High End;Yes;Yes;Yes;Yes;No;No;Credit;123,63;No;106,81667;-6,20000;2887,3
5974;37;Jakarta;High End;No;Yes;Yes;No;No;Yes;Pulsa;123,695;No;106,81667;-6,20000;4429,1
5975;61;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Pulsa;103,74;No;106,81667;-6,20000;8361,6
5976;70;Jakarta;Mid End;Yes;No;Yes;Yes;No;Yes;Credit;97,24;No;106,81667;-6,20000;8381,1
5977;41;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;26,585;No;106,81667;-6,20000;3690,7
5978;70;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Debit;101,855;No;106,81667;-6,20000;5748,6
5979;51;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;24,83;No;106,81667;-6,20000;5356
5980;42;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26;No;106,81667;-6,20000;4436,9
5981;48;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,935;No;106,81667;-6,20000;5530,2
5982;48;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;31,2;No;106,81667;-6,20000;5132,4
5983;27;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;24,895;No;106,81667;-6,20000;7287,8
5984;46;Jakarta;High End;No;Yes;Yes;No;Yes;No;Debit;118,69;No;106,81667;-6,20000;4148,3
5985;25;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;24,895;No;106,81667;-6,20000;4977,7
5986;13;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,675;No;106,81667;-6,20000;2620,8
5987;31;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Credit;98,15;No;106,81667;-6,20000;7294,3
5988;23;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;108,875;No;106,81667;-6,20000;4660,5
5989;2;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,22;No;106,81667;-6,20000;7560,8
5990;65;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;34,45;No;106,81667;-6,20000;5725,2
5991;55;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;24,895;No;106,81667;-6,20000;7007
5992;35;Jakarta;Mid End;No;No;No;Yes;Yes;No;Digital Wallet;53,17;No;106,81667;-6,20000;7398,3
5993;6;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Digital Wallet;104,325;No;106,81667;-6,20000;3517,8
5994;17;Jakarta;High End;No;No;No;No;No;No;Pulsa;92,04;No;106,81667;-6,20000;7046
5995;10;Jakarta;Mid End;No;No;Yes;No;Yes;No;Digital Wallet;78,26;No;106,81667;-6,20000;6913,4
5996;15;Jakarta;Mid End;No;No;Yes;Yes;No;No;Credit;71,76;No;106,81667;-6,20000;4690,4
5997;13;Jakarta;Mid End;Yes;No;No;Yes;No;No;Debit;70,395;No;106,81667;-6,20000;6470,1
5998;58;Jakarta;High End;No;No;No;Yes;Yes;Yes;Debit;130,52;No;106,81667;-6,20000;5206,5
5999;45;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Credit;81,315;No;106,81667;-6,20000;3815,5
6000;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Debit;91,585;No;106,81667;-6,20000;5801,9
6001;68;Jakarta;High End;Yes;Yes;No;No;No;No;Debit;111,15;No;106,81667;-6,20000;5694
6002;38;Jakarta;Mid End;Yes;Yes;No;No;No;No;Pulsa;70,85;No;106,81667;-6,20000;7148,7
6003;2;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,975;No;106,81667;-6,20000;5168,8
6004;11;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,455;No;106,81667;-6,20000;7276,1
6005;20;Jakarta;High End;No;No;No;No;Yes;Yes;Debit;118,3;No;106,81667;-6,20000;4872,4
6006;72;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Debit;136,24;No;106,81667;-6,20000;5414,5
6007;40;Jakarta;Mid End;No;No;No;Yes;No;No;Pulsa;66,43;No;106,81667;-6,20000;4361,5
6008;62;Jakarta;High End;No;Yes;No;No;No;Yes;Debit;116,74;No;106,81667;-6,20000;6475,3
6009;22;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;26,715;No;106,81667;-6,20000;4119,7
6010;11;Jakarta;Mid End;Yes;No;Yes;No;No;Yes;Debit;83,265;No;106,81667;-6,20000;5422,3
6011;7;Jakarta;High End;No;No;No;No;No;No;Pulsa;97,305;No;106,81667;-6,20000;2936,7
6012;3;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;32,5;No;106,81667;-6,20000;3549
6013;58;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;26,39;No;106,81667;-6,20000;5635,5
6014;6;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;34,255;No;106,81667;-6,20000;2845,7
6015;22;Jakarta;Mid End;No;Yes;Yes;No;No;No;Digital Wallet;71,11;No;106,81667;-6,20000;7438,6
6016;64;Jakarta;High End;No;No;Yes;No;No;Yes;Credit;117,325;No;106,81667;-6,20000;6238,7
6017;6;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,845;No;106,81667;-6,20000;4245,8
6018;39;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;33,085;No;106,81667;-6,20000;7781,8
6019;20;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,35;No;106,81667;-6,20000;6110
6020;64;Jakarta;Mid End;Yes;No;No;No;Yes;No;Credit;85,995;No;106,81667;-6,20000;6113,9
6021;46;Jakarta;Mid End;No;Yes;No;No;Yes;Yes;Credit;89,83;No;106,81667;-6,20000;3032,9
6022;28;Jakarta;Mid End;No;Yes;No;No;No;Yes;Pulsa;50,83;No;106,81667;-6,20000;2996,5
6023;33;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,065;No;106,81667;-6,20000;7486,7
6024;39;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Pulsa;77,74;No;106,81667;-6,20000;4020,9
6025;1;Jakarta;Mid End;No;Yes;No;No;No;No;Pulsa;63,18;No;106,81667;-6,20000;4815,2
6026;70;Jakarta;High End;Yes;Yes;Yes;No;Yes;Yes;Credit;136,955;No;106,81667;-6,20000;7625,8
6027;65;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;32,63;No;106,81667;-6,20000;7083,7
6028;1;Jakarta;Mid End;Yes;No;No;No;No;No;Pulsa;64,675;No;106,81667;-6,20000;3780,4
6029;18;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;123,175;No;106,81667;-6,20000;5820,1
6030;24;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;120,9;No;106,81667;-6,20000;7651,8
6031;63;Jakarta;Mid End;Yes;No;Yes;Yes;No;Yes;Debit;93,47;No;106,81667;-6,20000;7560,8
6032;44;Jakarta;Mid End;No;Yes;No;No;Yes;Yes;Digital Wallet;100,815;No;106,81667;-6,20000;6557,2
6033;4;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;25,805;No;106,81667;-6,20000;7693,4
6034;37;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;123,825;No;106,81667;-6,20000;3859,7
6035;34;Jakarta;Mid End;No;No;No;No;No;No;Debit;32,565;No;106,81667;-6,20000;4940
6036;35;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Credit;69,095;No;106,81667;-6,20000;7329,4
6037;4;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;26,195;No;106,81667;-6,20000;2857,4
6038;39;Jakarta;High End;No;No;No;Yes;Yes;Yes;Pulsa;131,625;No;106,81667;-6,20000;4123,6
6039;43;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Debit;130,715;No;106,81667;-6,20000;5848,7
6040;61;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;32,89;No;106,81667;-6,20000;5851,3
6041;49;Jakarta;Mid End;Yes;Yes;Yes;No;No;Yes;Pulsa;93,34;No;106,81667;-6,20000;8050,9
6042;4;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,61;No;106,81667;-6,20000;6523,4
6043;64;Jakarta;Mid End;No;Yes;Yes;Yes;No;Yes;Pulsa;64,805;No;106,81667;-6,20000;7337,2
6044;3;Jakarta;High End;No;No;No;No;No;No;Digital Wallet;90,48;No;106,81667;-6,20000;7133,1
6045;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;25,675;No;106,81667;-6,20000;3988,4
6046;40;Jakarta;High End;No;Yes;Yes;No;No;No;Pulsa;105,04;No;106,81667;-6,20000;4403,1
6047;34;Jakarta;Mid End;No;No;Yes;Yes;Yes;No;Debit;83,46;No;106,81667;-6,20000;2892,5
6048;1;Jakarta;Mid End;No;No;No;No;No;Yes;Pulsa;45,5;No;106,81667;-6,20000;5328,7
6049;45;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;24,96;No;106,81667;-6,20000;4486,3
6050;43;Jakarta;High End;Yes;Yes;Yes;Yes;No;No;Credit;117,845;No;106,81667;-6,20000;3244,8
6051;41;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26;No;106,81667;-6,20000;7465,9
6052;5;Jakarta;High End;No;Yes;No;No;No;No;Pulsa;97,045;No;106,81667;-6,20000;4314,7
6053;72;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;79,56;No;106,81667;-6,20000;5310,5
6054;4;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,935;No;106,81667;-6,20000;2853,5
6055;9;Jakarta;Mid End;No;Yes;No;Yes;No;No;Digital Wallet;71,24;No;106,81667;-6,20000;3702,4
6056;72;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Credit;95,485;No;106,81667;-6,20000;7202
6057;33;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;66,885;No;106,81667;-6,20000;6415,5
6058;72;Jakarta;High End;Yes;No;No;No;No;No;Debit;104,585;No;106,81667;-6,20000;5462,6
6059;15;Jakarta;High End;No;No;Yes;No;Yes;No;Pulsa;110,89;No;106,81667;-6,20000;7226,7
6060;29;Jakarta;High End;No;No;No;Yes;No;No;Pulsa;103,09;No;106,81667;-6,20000;4123,6
6061;15;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;99,45;No;106,81667;-6,20000;5006,3
6062;72;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;33,02;No;106,81667;-6,20000;7983,3
6063;19;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;112,905;No;106,81667;-6,20000;6593,6
6064;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,545;No;106,81667;-6,20000;4149,6
6065;2;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;59,215;No;106,81667;-6,20000;5683,6
6066;11;Jakarta;High End;No;No;Yes;No;No;No;Credit;101,53;No;106,81667;-6,20000;3032,9
6067;12;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,09;No;106,81667;-6,20000;3728,4
6068;70;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;143,65;No;106,81667;-6,20000;7772,7
6069;23;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;26,39;No;106,81667;-6,20000;4719
6070;49;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Credit;105,755;No;106,81667;-6,20000;5898,1
6071;2;Jakarta;Mid End;No;No;No;No;No;Yes;Pulsa;71,89;No;106,81667;-6,20000;5972,2
6072;69;Jakarta;Mid End;Yes;Yes;No;No;Yes;Yes;Credit;73,515;No;106,81667;-6,20000;5410,6
6073;24;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,61;No;106,81667;-6,20000;4672,2
6074;32;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Credit;135,265;No;106,81667;-6,20000;3035,5
6075;27;Jakarta;Mid End;Yes;Yes;No;No;No;No;Debit;68,705;No;106,81667;-6,20000;3694,6
6076;58;Jakarta;High End;No;No;No;Yes;No;No;Debit;104,845;No;106,81667;-6,20000;7855,9
6077;18;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;32,045;No;106,81667;-6,20000;6800,3
6078;47;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;27,69;No;106,81667;-6,20000;3719,3
6079;70;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;143,26;No;106,81667;-6,20000;5327,4
6080;36;Jakarta;Mid End;Yes;No;No;No;No;No;Credit;66,365;No;106,81667;-6,20000;2809,3
6081;67;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,74;No;106,81667;-6,20000;5538
6082;10;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,87;No;106,81667;-6,20000;7554,3
6083;19;Jakarta;High End;Yes;No;No;No;No;Yes;Pulsa;113,49;No;106,81667;-6,20000;5781,1
6084;71;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,805;No;106,81667;-6,20000;8244,6
6085;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Digital Wallet;116,22;No;106,81667;-6,20000;7857,2
6086;48;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26;No;106,81667;-6,20000;3390,4
6087;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,065;No;106,81667;-6,20000;2687,1
6088;18;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;108,225;No;106,81667;-6,20000;2684,5
6089;67;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Debit;133,77;No;106,81667;-6,20000;7629,7
6090;69;Jakarta;Mid End;Yes;No;Yes;Yes;No;No;Digital Wallet;50,83;No;106,81667;-6,20000;7783,1
6091;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Digital Wallet;148,85;No;106,81667;-6,20000;7866,3
6092;38;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,26;No;106,81667;-6,20000;6431,1
6093;40;Jakarta;Mid End;No;No;No;No;No;Yes;Pulsa;72,54;No;106,81667;-6,20000;4663,1
6094;61;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;31,46;No;106,81667;-6,20000;8061,3
6095;32;Jakarta;Mid End;Yes;No;No;Yes;Yes;No;Credit;94,64;No;106,81667;-6,20000;4261,4
6096;21;Jakarta;High End;No;Yes;No;No;Yes;Yes;Credit;129,805;No;106,81667;-6,20000;2746,9
6097;59;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;129,35;No;106,81667;-6,20000;7166,9
6098;47;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;26,325;No;106,81667;-6,20000;6674,2
6099;69;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;33,8;No;106,81667;-6,20000;6412,9
6100;2;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;25,87;No;106,81667;-6,20000;7571,2
6101;22;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;24,765;No;106,81667;-6,20000;5605,6
6102;15;Jakarta;High End;Yes;No;Yes;No;Yes;No;Pulsa;125,45;No;106,81667;-6,20000;3112,2
6103;53;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;25,805;No;106,81667;-6,20000;8239,4
6104;28;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;33,41;No;106,81667;-6,20000;4076,8
6105;22;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,39;No;106,81667;-6,20000;5863
6106;16;Jakarta;High End;No;No;Yes;Yes;No;Yes;Pulsa;119,015;No;106,81667;-6,20000;5258,5
6107;48;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;51,22;No;106,81667;-6,20000;7411,3
6108;30;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;No;Debit;137,41;No;106,81667;-6,20000;3191,5
6109;3;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,325;No;106,81667;-6,20000;2802,8
6110;57;Jakarta;High End;Yes;No;No;Yes;No;Yes;Pulsa;121,875;No;106,81667;-6,20000;5558,8
6111;23;Jakarta;Mid End;No;No;No;Yes;Yes;No;Debit;78;No;106,81667;-6,20000;4985,5
6112;65;Jakarta;Mid End;No;No;No;Yes;Yes;No;Credit;77,74;No;106,81667;-6,20000;7844,2
6113;44;Jakarta;High End;No;No;No;No;Yes;Yes;Debit;117,845;No;106,81667;-6,20000;4921,8
6114;71;Jakarta;High End;Yes;Yes;Yes;No;Yes;Yes;Debit;141,7;No;106,81667;-6,20000;5465,2
6115;37;Jakarta;Mid End;Yes;No;Yes;Yes;No;No;Credit;88,53;No;106,81667;-6,20000;3734,9
6116;12;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,52;No;106,81667;-6,20000;5846,1
6117;69;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;106,535;No;106,81667;-6,20000;8036,6
6118;35;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Pulsa;78,715;No;106,81667;-6,20000;4501,9
6119;5;Jakarta;Mid End;No;Yes;No;Yes;No;Yes;Debit;85,28;No;106,81667;-6,20000;7326,8
6120;58;Jakarta;High End;No;No;No;No;Yes;No;Debit;107,25;No;106,81667;-6,20000;5652,4
6121;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Debit;106,99;No;106,81667;-6,20000;6784,7
6122;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Digital Wallet;88,595;No;106,81667;-6,20000;5996,9
6123;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;26,39;No;106,81667;-6,20000;3259,1
6124;53;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;26,26;No;106,81667;-6,20000;7865
6125;27;Jakarta;High End;No;No;Yes;Yes;No;Yes;Pulsa;115,96;No;106,81667;-6,20000;5699,2
6126;18;Jakarta;High End;Yes;No;No;No;No;No;Pulsa;97,24;No;106,81667;-6,20000;6251,7
6127;46;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,26;No;106,81667;-6,20000;4076,8
6128;72;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;109,72;No;106,81667;-6,20000;6559,8
6129;4;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;32,695;No;106,81667;-6,20000;5058,3
6130;25;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;25,74;No;106,81667;-6,20000;5037,5
6131;40;Jakarta;Mid End;No;Yes;No;No;Yes;Yes;Pulsa;66,105;No;106,81667;-6,20000;3664,7
6132;63;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;133,12;No;106,81667;-6,20000;6624,8
6133;14;Jakarta;Mid End;No;Yes;No;No;No;No;Credit;72,15;No;106,81667;-6,20000;4576
6134;72;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;142,675;No;106,81667;-6,20000;5544,5
6135;39;Jakarta;High End;Yes;Yes;No;No;Yes;Yes;Pulsa;138,32;No;106,81667;-6,20000;5344,3
6136;47;Jakarta;Mid End;Yes;Yes;Yes;No;Yes;Yes;Credit;78;No;106,81667;-6,20000;4222,4
6137;19;Jakarta;High End;Yes;Yes;No;Yes;No;No;Credit;115,44;No;106,81667;-6,20000;5980
6138;17;Jakarta;High End;No;No;Yes;No;No;No;Debit;104,065;No;106,81667;-6,20000;4475,9
6139;34;Jakarta;High End;No;No;No;No;No;No;Pulsa;98,215;No;106,81667;-6,20000;6995,3
6140;42;Jakarta;Mid End;No;Yes;No;No;No;No;Pulsa;64,415;No;106,81667;-6,20000;4728,1
6141;71;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;31,07;No;106,81667;-6,20000;7112,3
6142;19;Jakarta;Mid End;Yes;No;Yes;No;Yes;No;Debit;86,32;No;106,81667;-6,20000;5892,9
6143;57;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;24,44;No;106,81667;-6,20000;8405,8
6144;72;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;140,92;No;106,81667;-6,20000;5712,2
6145;6;Jakarta;High End;No;Yes;No;No;No;Yes;Digital Wallet;111,735;No;106,81667;-6,20000;4278,3
6146;61;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Debit;105,17;No;106,81667;-6,20000;5409,3
6147;48;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;145,34;No;106,81667;-6,20000;5098,6
6148;16;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;26,78;No;106,81667;-6,20000;7367,1
6149;3;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;57,98;No;106,81667;-6,20000;4058,6
6150;65;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Credit;136,63;No;106,81667;-6,20000;7343,7
6151;70;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;149,695;No;106,81667;-6,20000;5704,4
6152;60;Jakarta;Mid End;Yes;No;No;No;Yes;No;Digital Wallet;77,74;No;106,81667;-6,20000;7134,4
6153;69;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;34,19;No;106,81667;-6,20000;7043,4
